Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
BFO,856139,800,MXFSOPT,MFSL25OCT1420CE,30-OCT-2025,OPTSTK,CE,1420,0.05,
BFO,857852,800,MXFSOPT,MFSL25OCT1400CE,30-OCT-2025,OPTSTK,CE,1400,0.05,
BFO,859528,800,MXFSOPT,MFSL25OCT1380CE,30-OCT-2025,OPTSTK,CE,1380,0.05,
BFO,861016,800,MXFSOPT,MFSL25OCT1360CE,30-OCT-2025,OPTSTK,CE,1360,0.05,
BFO,863102,800,MXFSOPT,MFSL25OCT1340CE,30-OCT-2025,OPTSTK,CE,1340,0.05,
BFO,876996,800,MXFSOPT,MFSL25NOV1760PE,27-NOV-2025,OPTSTK,PE,1760,0.05,
BFO,867151,800,MXFSOPT,MFSL25NOV1740PE,27-NOV-2025,OPTSTK,PE,1740,0.05,
BFO,870179,800,MXFSOPT,MFSL25NOV1720PE,27-NOV-2025,OPTSTK,PE,1720,0.05,
BFO,866735,800,MXFSOPT,MFSL25NOV1700PE,27-NOV-2025,OPTSTK,PE,1700,0.05,
BFO,869162,800,MXFSOPT,MFSL25NOV1680PE,27-NOV-2025,OPTSTK,PE,1680,0.05,
BFO,865737,800,MXFSOPT,MFSL25NOV1660PE,27-NOV-2025,OPTSTK,PE,1660,0.05,
BFO,868750,800,MXFSOPT,MFSL25NOV1640PE,27-NOV-2025,OPTSTK,PE,1640,0.05,
BFO,871730,800,MXFSOPT,MFSL25NOV1620PE,27-NOV-2025,OPTSTK,PE,1620,0.05,
BFO,868336,800,MXFSOPT,MFSL25NOV1600PE,27-NOV-2025,OPTSTK,PE,1600,0.05,
BFO,867162,800,MXFSOPT,MFSL25NOV1580PE,27-NOV-2025,OPTSTK,PE,1580,0.05,
BFO,870194,800,MXFSOPT,MFSL25NOV1560PE,27-NOV-2025,OPTSTK,PE,1560,0.05,
BFO,866755,800,MXFSOPT,MFSL25NOV1540PE,27-NOV-2025,OPTSTK,PE,1540,0.05,
BFO,869780,800,MXFSOPT,MFSL25NOV1520PE,27-NOV-2025,OPTSTK,PE,1520,0.05,
BFO,866333,800,MXFSOPT,MFSL25NOV1500PE,27-NOV-2025,OPTSTK,PE,1500,0.05,
BFO,868761,800,MXFSOPT,MFSL25NOV1480PE,27-NOV-2025,OPTSTK,PE,1480,0.05,
BFO,871744,800,MXFSOPT,MFSL25NOV1460PE,27-NOV-2025,OPTSTK,PE,1460,0.05,
BFO,878094,800,MXFSOPT,MFSL25NOV1440PE,27-NOV-2025,OPTSTK,PE,1440,0.05,
BFO,878069,800,MXFSOPT,MFSL25NOV1420PE,27-NOV-2025,OPTSTK,PE,1420,0.05,
BFO,888233,800,MXFSOPT,MFSL25NOV1400PE,27-NOV-2025,OPTSTK,PE,1400,0.05,
BFO,877202,800,MXFSOPT,MFSL25NOV1760CE,27-NOV-2025,OPTSTK,CE,1760,0.05,
BFO,865692,800,MXFSOPT,MFSL25NOV1740CE,27-NOV-2025,OPTSTK,CE,1740,0.05,
BFO,868698,800,MXFSOPT,MFSL25NOV1720CE,27-NOV-2025,OPTSTK,CE,1720,0.05,
BFO,871682,800,MXFSOPT,MFSL25NOV1700CE,27-NOV-2025,OPTSTK,CE,1700,0.05,
BFO,867673,800,MXFSOPT,MFSL25NOV1680CE,27-NOV-2025,OPTSTK,CE,1680,0.05,
BFO,870694,800,MXFSOPT,MFSL25NOV1660CE,27-NOV-2025,OPTSTK,CE,1660,0.05,
BFO,867257,800,MXFSOPT,MFSL25NOV1640CE,27-NOV-2025,OPTSTK,CE,1640,0.05,
BFO,870285,800,MXFSOPT,MFSL25NOV1620CE,27-NOV-2025,OPTSTK,CE,1620,0.05,
BFO,866841,800,MXFSOPT,MFSL25NOV1600CE,27-NOV-2025,OPTSTK,CE,1600,0.05,
BFO,865699,800,MXFSOPT,MFSL25NOV1580CE,27-NOV-2025,OPTSTK,CE,1580,0.05,
BFO,868708,800,MXFSOPT,MFSL25NOV1560CE,27-NOV-2025,OPTSTK,CE,1560,0.05,
BFO,871691,800,MXFSOPT,MFSL25NOV1540CE,27-NOV-2025,OPTSTK,CE,1540,0.05,
BFO,868301,800,MXFSOPT,MFSL25NOV1520CE,27-NOV-2025,OPTSTK,CE,1520,0.05,
BFO,871283,800,MXFSOPT,MFSL25NOV1500CE,27-NOV-2025,OPTSTK,CE,1500,0.05,
BFO,867266,800,MXFSOPT,MFSL25NOV1480CE,27-NOV-2025,OPTSTK,CE,1480,0.05,
BFO,870296,800,MXFSOPT,MFSL25NOV1460CE,27-NOV-2025,OPTSTK,CE,1460,0.05,
BFO,877875,800,MXFSOPT,MFSL25NOV1440CE,27-NOV-2025,OPTSTK,CE,1440,0.05,
BFO,877842,800,MXFSOPT,MFSL25NOV1420CE,27-NOV-2025,OPTSTK,CE,1420,0.05,
BFO,888040,800,MXFSOPT,MFSL25NOV1400CE,27-NOV-2025,OPTSTK,CE,1400,0.05,
BFO,853412,800,MXFSFUT,MFSL25OCTFUT,30-OCT-2025,FUTSTK,XX,0,0.05,
BFO,865565,800,MXFSFUT,MFSL25NOVFUT,27-NOV-2025,FUTSTK,XX,0,0.05,
BFO,1107593,800,MXFSFUT,MFSL25DECFUT,24-DEC-2025,FUTSTK,XX,0,0.05,
BFO,1111492,800,MXFSOPT,MFSL25DEC1700PE,24-DEC-2025,OPTSTK,PE,1700,0.05,
BFO,1115733,800,MXFSOPT,MFSL25DEC1680PE,24-DEC-2025,OPTSTK,PE,1680,0.05,
BFO,1106940,800,MXFSOPT,MFSL25DEC1660PE,24-DEC-2025,OPTSTK,PE,1660,0.05,
BFO,1115109,800,MXFSOPT,MFSL25DEC1640PE,24-DEC-2025,OPTSTK,PE,1640,0.05,
BFO,1105959,800,MXFSOPT,MFSL25DEC1620PE,24-DEC-2025,OPTSTK,PE,1620,0.05,
BFO,1114488,800,MXFSOPT,MFSL25DEC1600PE,24-DEC-2025,OPTSTK,PE,1600,0.05,
BFO,1103868,800,MXFSOPT,MFSL25DEC1580PE,24-DEC-2025,OPTSTK,PE,1580,0.05,
BFO,1112449,800,MXFSOPT,MFSL25DEC1560PE,24-DEC-2025,OPTSTK,PE,1560,0.05,
BFO,1102920,800,MXFSOPT,MFSL25DEC1540PE,24-DEC-2025,OPTSTK,PE,1540,0.05,
BFO,1111714,800,MXFSOPT,MFSL25DEC1520PE,24-DEC-2025,OPTSTK,PE,1520,0.05,
BFO,1110824,800,MXFSOPT,MFSL25DEC1500PE,24-DEC-2025,OPTSTK,PE,1500,0.05,
BFO,1115116,800,MXFSOPT,MFSL25DEC1480PE,24-DEC-2025,OPTSTK,PE,1480,0.05,
BFO,1105973,800,MXFSOPT,MFSL25DEC1460PE,24-DEC-2025,OPTSTK,PE,1460,0.05,
BFO,1114507,800,MXFSOPT,MFSL25DEC1440PE,24-DEC-2025,OPTSTK,PE,1440,0.05,
BFO,1105265,800,MXFSOPT,MFSL25DEC1420PE,24-DEC-2025,OPTSTK,PE,1420,0.05,
BFO,1117343,800,MXFSOPT,MFSL25DEC1400PE,24-DEC-2025,OPTSTK,PE,1400,0.05,
BFO,1105873,800,MXFSOPT,MFSL25DEC1700CE,24-DEC-2025,OPTSTK,CE,1700,0.05,
BFO,1113213,800,MXFSOPT,MFSL25DEC1680CE,24-DEC-2025,OPTSTK,CE,1680,0.05,
BFO,1103688,800,MXFSOPT,MFSL25DEC1660CE,24-DEC-2025,OPTSTK,CE,1660,0.05,
BFO,1112354,800,MXFSOPT,MFSL25DEC1640CE,24-DEC-2025,OPTSTK,CE,1640,0.05,
BFO,1102832,800,MXFSOPT,MFSL25DEC1620CE,24-DEC-2025,OPTSTK,CE,1620,0.05,
BFO,1111646,800,MXFSOPT,MFSL25DEC1600CE,24-DEC-2025,OPTSTK,CE,1600,0.05,
BFO,1115873,800,MXFSOPT,MFSL25DEC1580CE,24-DEC-2025,OPTSTK,CE,1580,0.05,
BFO,1107192,800,MXFSOPT,MFSL25DEC1560CE,24-DEC-2025,OPTSTK,CE,1560,0.05,
BFO,1105890,800,MXFSOPT,MFSL25DEC1540CE,24-DEC-2025,OPTSTK,CE,1540,0.05,
BFO,1114412,800,MXFSOPT,MFSL25DEC1520CE,24-DEC-2025,OPTSTK,CE,1520,0.05,
BFO,1105176,800,MXFSOPT,MFSL25DEC1500CE,24-DEC-2025,OPTSTK,CE,1500,0.05,
BFO,1112367,800,MXFSOPT,MFSL25DEC1480CE,24-DEC-2025,OPTSTK,CE,1480,0.05,
BFO,1102860,800,MXFSOPT,MFSL25DEC1460CE,24-DEC-2025,OPTSTK,CE,1460,0.05,
BFO,1111667,800,MXFSOPT,MFSL25DEC1440CE,24-DEC-2025,OPTSTK,CE,1440,0.05,
BFO,1102062,800,MXFSOPT,MFSL25DEC1420CE,24-DEC-2025,OPTSTK,CE,1420,0.05,
BFO,1117914,800,MXFSOPT,MFSL25DEC1400CE,24-DEC-2025,OPTSTK,CE,1400,0.05,
BFO,1101562,275,MTFLOPT,MUTHOOTFIN25OCT3450PE,30-OCT-2025,OPTSTK,PE,3450,0.05,
BFO,1100428,275,MTFLOPT,MUTHOOTFIN25OCT3400PE,30-OCT-2025,OPTSTK,PE,3400,0.05,
BFO,887551,275,MTFLOPT,MUTHOOTFIN25OCT3350PE,30-OCT-2025,OPTSTK,PE,3350,0.05,
BFO,880624,275,MTFLOPT,MUTHOOTFIN25OCT3300PE,30-OCT-2025,OPTSTK,PE,3300,0.05,
BFO,878424,275,MTFLOPT,MUTHOOTFIN25OCT3250PE,30-OCT-2025,OPTSTK,PE,3250,0.05,
BFO,877996,275,MTFLOPT,MUTHOOTFIN25OCT3200PE,30-OCT-2025,OPTSTK,PE,3200,0.05,
BFO,877686,275,MTFLOPT,MUTHOOTFIN25OCT3150PE,30-OCT-2025,OPTSTK,PE,3150,0.05,
BFO,865257,275,MTFLOPT,MUTHOOTFIN25OCT3100PE,30-OCT-2025,OPTSTK,PE,3100,0.05,
BFO,858416,275,MTFLOPT,MUTHOOTFIN25OCT3050PE,30-OCT-2025,OPTSTK,PE,3050,0.05,
BFO,853975,275,MTFLOPT,MUTHOOTFIN25OCT3000PE,30-OCT-2025,OPTSTK,PE,3000,0.05,
BFO,849188,275,MTFLOPT,MUTHOOTFIN25OCT2950PE,30-OCT-2025,OPTSTK,PE,2950,0.05,
BFO,850276,275,MTFLOPT,MUTHOOTFIN25OCT2900PE,30-OCT-2025,OPTSTK,PE,2900,0.05,
BFO,850756,275,MTFLOPT,MUTHOOTFIN25OCT2850PE,30-OCT-2025,OPTSTK,PE,2850,0.05,
BFO,851844,275,MTFLOPT,MUTHOOTFIN25OCT2800PE,30-OCT-2025,OPTSTK,PE,2800,0.05,
BFO,855154,275,MTFLOPT,MUTHOOTFIN25OCT2750PE,30-OCT-2025,OPTSTK,PE,2750,0.05,
BFO,849870,275,MTFLOPT,MUTHOOTFIN25OCT2700PE,30-OCT-2025,OPTSTK,PE,2700,0.05,
BFO,850362,275,MTFLOPT,MUTHOOTFIN25OCT2650PE,30-OCT-2025,OPTSTK,PE,2650,0.05,
BFO,851423,275,MTFLOPT,MUTHOOTFIN25OCT2600PE,30-OCT-2025,OPTSTK,PE,2600,0.05,
BFO,854763,275,MTFLOPT,MUTHOOTFIN25OCT2550PE,30-OCT-2025,OPTSTK,PE,2550,0.05,
BFO,849456,275,MTFLOPT,MUTHOOTFIN25OCT2500PE,30-OCT-2025,OPTSTK,PE,2500,0.05,
BFO,849966,275,MTFLOPT,MUTHOOTFIN25OCT2450PE,30-OCT-2025,OPTSTK,PE,2450,0.05,
BFO,851016,275,MTFLOPT,MUTHOOTFIN25OCT2400PE,30-OCT-2025,OPTSTK,PE,2400,0.05,
BFO,851530,275,MTFLOPT,MUTHOOTFIN25OCT2350PE,30-OCT-2025,OPTSTK,PE,2350,0.05,
BFO,849057,275,MTFLOPT,MUTHOOTFIN25OCT2300PE,30-OCT-2025,OPTSTK,PE,2300,0.05,
BFO,861006,275,MTFLOPT,MUTHOOTFIN25OCT2250PE,30-OCT-2025,OPTSTK,PE,2250,0.05,
BFO,864660,275,MTFLOPT,MUTHOOTFIN25OCT2200PE,30-OCT-2025,OPTSTK,PE,2200,0.05,
BFO,864836,275,MTFLOPT,MUTHOOTFIN25OCT2150PE,30-OCT-2025,OPTSTK,PE,2150,0.05,
BFO,1101515,275,MTFLOPT,MUTHOOTFIN25OCT3450CE,30-OCT-2025,OPTSTK,CE,3450,0.05,
BFO,1100357,275,MTFLOPT,MUTHOOTFIN25OCT3400CE,30-OCT-2025,OPTSTK,CE,3400,0.05,
BFO,887400,275,MTFLOPT,MUTHOOTFIN25OCT3350CE,30-OCT-2025,OPTSTK,CE,3350,0.05,
BFO,879770,275,MTFLOPT,MUTHOOTFIN25OCT3300CE,30-OCT-2025,OPTSTK,CE,3300,0.05,
BFO,878590,275,MTFLOPT,MUTHOOTFIN25OCT3250CE,30-OCT-2025,OPTSTK,CE,3250,0.05,
BFO,877776,275,MTFLOPT,MUTHOOTFIN25OCT3200CE,30-OCT-2025,OPTSTK,CE,3200,0.05,
BFO,877688,275,MTFLOPT,MUTHOOTFIN25OCT3150CE,30-OCT-2025,OPTSTK,CE,3150,0.05,
BFO,865128,275,MTFLOPT,MUTHOOTFIN25OCT3100CE,30-OCT-2025,OPTSTK,CE,3100,0.05,
BFO,858370,275,MTFLOPT,MUTHOOTFIN25OCT3050CE,30-OCT-2025,OPTSTK,CE,3050,0.05,
BFO,852498,275,MTFLOPT,MUTHOOTFIN25OCT3000CE,30-OCT-2025,OPTSTK,CE,3000,0.05,
BFO,854071,275,MTFLOPT,MUTHOOTFIN25OCT2950CE,30-OCT-2025,OPTSTK,CE,2950,0.05,
BFO,855176,275,MTFLOPT,MUTHOOTFIN25OCT2900CE,30-OCT-2025,OPTSTK,CE,2900,0.05,
BFO,849300,275,MTFLOPT,MUTHOOTFIN25OCT2850CE,30-OCT-2025,OPTSTK,CE,2850,0.05,
BFO,853181,275,MTFLOPT,MUTHOOTFIN25OCT2800CE,30-OCT-2025,OPTSTK,CE,2800,0.05,
BFO,853670,275,MTFLOPT,MUTHOOTFIN25OCT2750CE,30-OCT-2025,OPTSTK,CE,2750,0.05,
BFO,854778,275,MTFLOPT,MUTHOOTFIN25OCT2700CE,30-OCT-2025,OPTSTK,CE,2700,0.05,
BFO,855263,275,MTFLOPT,MUTHOOTFIN25OCT2650CE,30-OCT-2025,OPTSTK,CE,2650,0.05,
BFO,849985,275,MTFLOPT,MUTHOOTFIN25OCT2600CE,30-OCT-2025,OPTSTK,CE,2600,0.05,
BFO,853272,275,MTFLOPT,MUTHOOTFIN25OCT2550CE,30-OCT-2025,OPTSTK,CE,2550,0.05,
BFO,854361,275,MTFLOPT,MUTHOOTFIN25OCT2500CE,30-OCT-2025,OPTSTK,CE,2500,0.05,
BFO,854870,275,MTFLOPT,MUTHOOTFIN25OCT2450CE,30-OCT-2025,OPTSTK,CE,2450,0.05,
BFO,849568,275,MTFLOPT,MUTHOOTFIN25OCT2400CE,30-OCT-2025,OPTSTK,CE,2400,0.05,
BFO,852850,275,MTFLOPT,MUTHOOTFIN25OCT2350CE,30-OCT-2025,OPTSTK,CE,2350,0.05,
BFO,853950,275,MTFLOPT,MUTHOOTFIN25OCT2300CE,30-OCT-2025,OPTSTK,CE,2300,0.05,
BFO,861127,275,MTFLOPT,MUTHOOTFIN25OCT2250CE,30-OCT-2025,OPTSTK,CE,2250,0.05,
BFO,864640,275,MTFLOPT,MUTHOOTFIN25OCT2200CE,30-OCT-2025,OPTSTK,CE,2200,0.05,
BFO,864785,275,MTFLOPT,MUTHOOTFIN25OCT2150CE,30-OCT-2025,OPTSTK,CE,2150,0.05,
BFO,1101523,275,MTFLOPT,MUTHOOTFIN25NOV3450PE,27-NOV-2025,OPTSTK,PE,3450,0.05,
BFO,1100382,275,MTFLOPT,MUTHOOTFIN25NOV3400PE,27-NOV-2025,OPTSTK,PE,3400,0.05,
BFO,887441,275,MTFLOPT,MUTHOOTFIN25NOV3350PE,27-NOV-2025,OPTSTK,PE,3350,0.05,
BFO,880123,275,MTFLOPT,MUTHOOTFIN25NOV3300PE,27-NOV-2025,OPTSTK,PE,3300,0.05,
BFO,878642,275,MTFLOPT,MUTHOOTFIN25NOV3250PE,27-NOV-2025,OPTSTK,PE,3250,0.05,
BFO,877856,275,MTFLOPT,MUTHOOTFIN25NOV3200PE,27-NOV-2025,OPTSTK,PE,3200,0.05,
BFO,877496,275,MTFLOPT,MUTHOOTFIN25NOV3150PE,27-NOV-2025,OPTSTK,PE,3150,0.05,
BFO,867948,275,MTFLOPT,MUTHOOTFIN25NOV3100PE,27-NOV-2025,OPTSTK,PE,3100,0.05,
BFO,868440,275,MTFLOPT,MUTHOOTFIN25NOV3050PE,27-NOV-2025,OPTSTK,PE,3050,0.05,
BFO,869529,275,MTFLOPT,MUTHOOTFIN25NOV3000PE,27-NOV-2025,OPTSTK,PE,3000,0.05,
BFO,871101,275,MTFLOPT,MUTHOOTFIN25NOV2950PE,27-NOV-2025,OPTSTK,PE,2950,0.05,
BFO,865756,275,MTFLOPT,MUTHOOTFIN25NOV2900PE,27-NOV-2025,OPTSTK,PE,2900,0.05,
BFO,869108,275,MTFLOPT,MUTHOOTFIN25NOV2850PE,27-NOV-2025,OPTSTK,PE,2850,0.05,
BFO,870221,275,MTFLOPT,MUTHOOTFIN25NOV2800PE,27-NOV-2025,OPTSTK,PE,2800,0.05,
BFO,870700,275,MTFLOPT,MUTHOOTFIN25NOV2750PE,27-NOV-2025,OPTSTK,PE,2750,0.05,
BFO,871767,275,MTFLOPT,MUTHOOTFIN25NOV2700PE,27-NOV-2025,OPTSTK,PE,2700,0.05,
BFO,865850,275,MTFLOPT,MUTHOOTFIN25NOV2650PE,27-NOV-2025,OPTSTK,PE,2650,0.05,
BFO,866934,275,MTFLOPT,MUTHOOTFIN25NOV2600PE,27-NOV-2025,OPTSTK,PE,2600,0.05,
BFO,870303,275,MTFLOPT,MUTHOOTFIN25NOV2550PE,27-NOV-2025,OPTSTK,PE,2550,0.05,
BFO,871350,275,MTFLOPT,MUTHOOTFIN25NOV2500PE,27-NOV-2025,OPTSTK,PE,2500,0.05,
BFO,871849,275,MTFLOPT,MUTHOOTFIN25NOV2450PE,27-NOV-2025,OPTSTK,PE,2450,0.05,
BFO,866515,275,MTFLOPT,MUTHOOTFIN25NOV2400PE,27-NOV-2025,OPTSTK,PE,2400,0.05,
BFO,876274,275,MTFLOPT,MUTHOOTFIN25NOV2350PE,27-NOV-2025,OPTSTK,PE,2350,0.05,
BFO,874486,275,MTFLOPT,MUTHOOTFIN25NOV2300PE,27-NOV-2025,OPTSTK,PE,2300,0.05,
BFO,1101465,275,MTFLOPT,MUTHOOTFIN25NOV3450CE,27-NOV-2025,OPTSTK,CE,3450,0.05,
BFO,1100450,275,MTFLOPT,MUTHOOTFIN25NOV3400CE,27-NOV-2025,OPTSTK,CE,3400,0.05,
BFO,887285,275,MTFLOPT,MUTHOOTFIN25NOV3350CE,27-NOV-2025,OPTSTK,CE,3350,0.05,
BFO,879181,275,MTFLOPT,MUTHOOTFIN25NOV3300CE,27-NOV-2025,OPTSTK,CE,3300,0.05,
BFO,878515,275,MTFLOPT,MUTHOOTFIN25NOV3250CE,27-NOV-2025,OPTSTK,CE,3250,0.05,
BFO,878140,275,MTFLOPT,MUTHOOTFIN25NOV3200CE,27-NOV-2025,OPTSTK,CE,3200,0.05,
BFO,877631,275,MTFLOPT,MUTHOOTFIN25NOV3150CE,27-NOV-2025,OPTSTK,CE,3150,0.05,
BFO,866449,275,MTFLOPT,MUTHOOTFIN25NOV3100CE,27-NOV-2025,OPTSTK,CE,3100,0.05,
BFO,866956,275,MTFLOPT,MUTHOOTFIN25NOV3050CE,27-NOV-2025,OPTSTK,CE,3050,0.05,
BFO,868064,275,MTFLOPT,MUTHOOTFIN25NOV3000CE,27-NOV-2025,OPTSTK,CE,3000,0.05,
BFO,869643,275,MTFLOPT,MUTHOOTFIN25NOV2950CE,27-NOV-2025,OPTSTK,CE,2950,0.05,
BFO,870720,275,MTFLOPT,MUTHOOTFIN25NOV2900CE,27-NOV-2025,OPTSTK,CE,2900,0.05,
BFO,867609,275,MTFLOPT,MUTHOOTFIN25NOV2850CE,27-NOV-2025,OPTSTK,CE,2850,0.05,
BFO,868739,275,MTFLOPT,MUTHOOTFIN25NOV2800CE,27-NOV-2025,OPTSTK,CE,2800,0.05,
BFO,869232,275,MTFLOPT,MUTHOOTFIN25NOV2750CE,27-NOV-2025,OPTSTK,CE,2750,0.05,
BFO,870327,275,MTFLOPT,MUTHOOTFIN25NOV2700CE,27-NOV-2025,OPTSTK,CE,2700,0.05,
BFO,870810,275,MTFLOPT,MUTHOOTFIN25NOV2650CE,27-NOV-2025,OPTSTK,CE,2650,0.05,
BFO,868335,275,MTFLOPT,MUTHOOTFIN25NOV2600CE,27-NOV-2025,OPTSTK,CE,2600,0.05,
BFO,868813,275,MTFLOPT,MUTHOOTFIN25NOV2550CE,27-NOV-2025,OPTSTK,CE,2550,0.05,
BFO,869916,275,MTFLOPT,MUTHOOTFIN25NOV2500CE,27-NOV-2025,OPTSTK,CE,2500,0.05,
BFO,870414,275,MTFLOPT,MUTHOOTFIN25NOV2450CE,27-NOV-2025,OPTSTK,CE,2450,0.05,
BFO,871452,275,MTFLOPT,MUTHOOTFIN25NOV2400CE,27-NOV-2025,OPTSTK,CE,2400,0.05,
BFO,875288,275,MTFLOPT,MUTHOOTFIN25NOV2350CE,27-NOV-2025,OPTSTK,CE,2350,0.05,
BFO,876131,275,MTFLOPT,MUTHOOTFIN25NOV2300CE,27-NOV-2025,OPTSTK,CE,2300,0.05,
BFO,853592,275,MTFLFUT,MUTHOOTFIN25OCTFUT,30-OCT-2025,FUTSTK,XX,0,0.05,
BFO,865738,275,MTFLFUT,MUTHOOTFIN25NOVFUT,27-NOV-2025,FUTSTK,XX,0,0.05,
BFO,1107977,275,MTFLFUT,MUTHOOTFIN25DECFUT,24-DEC-2025,FUTSTK,XX,0,0.05,
BFO,1102953,275,MTFLOPT,MUTHOOTFIN25DEC3400PE,24-DEC-2025,OPTSTK,PE,3400,0.05,
BFO,1112332,275,MTFLOPT,MUTHOOTFIN25DEC3350PE,24-DEC-2025,OPTSTK,PE,3350,0.05,
BFO,1114522,275,MTFLOPT,MUTHOOTFIN25DEC3300PE,24-DEC-2025,OPTSTK,PE,3300,0.05,
BFO,1115236,275,MTFLOPT,MUTHOOTFIN25DEC3250PE,24-DEC-2025,OPTSTK,PE,3250,0.05,
BFO,1102171,275,MTFLOPT,MUTHOOTFIN25DEC3200PE,24-DEC-2025,OPTSTK,PE,3200,0.05,
BFO,1103105,275,MTFLOPT,MUTHOOTFIN25DEC3150PE,24-DEC-2025,OPTSTK,PE,3150,0.05,
BFO,1105526,275,MTFLOPT,MUTHOOTFIN25DEC3100PE,24-DEC-2025,OPTSTK,PE,3100,0.05,
BFO,1114625,275,MTFLOPT,MUTHOOTFIN25DEC3050PE,24-DEC-2025,OPTSTK,PE,3050,0.05,
BFO,1116251,275,MTFLOPT,MUTHOOTFIN25DEC3000PE,24-DEC-2025,OPTSTK,PE,3000,0.05,
BFO,1104844,275,MTFLOPT,MUTHOOTFIN25DEC2950PE,24-DEC-2025,OPTSTK,PE,2950,0.05,
BFO,1106994,275,MTFLOPT,MUTHOOTFIN25DEC2900PE,24-DEC-2025,OPTSTK,PE,2900,0.05,
BFO,1109978,275,MTFLOPT,MUTHOOTFIN25DEC2850PE,24-DEC-2025,OPTSTK,PE,2850,0.05,
BFO,1112494,275,MTFLOPT,MUTHOOTFIN25DEC2800PE,24-DEC-2025,OPTSTK,PE,2800,0.05,
BFO,1103714,275,MTFLOPT,MUTHOOTFIN25DEC2750PE,24-DEC-2025,OPTSTK,PE,2750,0.05,
BFO,1106006,275,MTFLOPT,MUTHOOTFIN25DEC2700PE,24-DEC-2025,OPTSTK,PE,2700,0.05,
BFO,1117763,275,MTFLOPT,MUTHOOTFIN25DEC2650PE,24-DEC-2025,OPTSTK,PE,2650,0.05,
BFO,1115264,275,MTFLOPT,MUTHOOTFIN25DEC3400CE,24-DEC-2025,OPTSTK,CE,3400,0.05,
BFO,1107062,275,MTFLOPT,MUTHOOTFIN25DEC3350CE,24-DEC-2025,OPTSTK,CE,3350,0.05,
BFO,1111679,275,MTFLOPT,MUTHOOTFIN25DEC3300CE,24-DEC-2025,OPTSTK,CE,3300,0.05,
BFO,1112536,275,MTFLOPT,MUTHOOTFIN25DEC3250CE,24-DEC-2025,OPTSTK,CE,3250,0.05,
BFO,1114658,275,MTFLOPT,MUTHOOTFIN25DEC3200CE,24-DEC-2025,OPTSTK,CE,3200,0.05,
BFO,1115399,275,MTFLOPT,MUTHOOTFIN25DEC3150CE,24-DEC-2025,OPTSTK,CE,3150,0.05,
BFO,1102363,275,MTFLOPT,MUTHOOTFIN25DEC3100CE,24-DEC-2025,OPTSTK,CE,3100,0.05,
BFO,1111784,275,MTFLOPT,MUTHOOTFIN25DEC3050CE,24-DEC-2025,OPTSTK,CE,3050,0.05,
BFO,1113987,275,MTFLOPT,MUTHOOTFIN25DEC3000CE,24-DEC-2025,OPTSTK,CE,3000,0.05,
BFO,1116411,275,MTFLOPT,MUTHOOTFIN25DEC2950CE,24-DEC-2025,OPTSTK,CE,2950,0.05,
BFO,1103783,275,MTFLOPT,MUTHOOTFIN25DEC2900CE,24-DEC-2025,OPTSTK,CE,2900,0.05,
BFO,1105034,275,MTFLOPT,MUTHOOTFIN25DEC2850CE,24-DEC-2025,OPTSTK,CE,2850,0.05,
BFO,1107243,275,MTFLOPT,MUTHOOTFIN25DEC2800CE,24-DEC-2025,OPTSTK,CE,2800,0.05,
BFO,1115816,275,MTFLOPT,MUTHOOTFIN25DEC2750CE,24-DEC-2025,OPTSTK,CE,2750,0.05,
BFO,1102893,275,MTFLOPT,MUTHOOTFIN25DEC2700CE,24-DEC-2025,OPTSTK,CE,2700,0.05,
BFO,1117334,275,MTFLOPT,MUTHOOTFIN25DEC2650CE,24-DEC-2025,OPTSTK,CE,2650,0.05,
BFO,851674,6150,MSSLOPT,MOTHERSON25OCT98.35PE,30-OCT-2025,OPTSTK,PE,98.35,0.05,
BFO,857828,6150,MSSLOPT,MOTHERSON25OCT97.5PE,30-OCT-2025,OPTSTK,PE,97.5,0.05,
BFO,853558,6150,MSSLOPT,MOTHERSON25OCT96.65PE,30-OCT-2025,OPTSTK,PE,96.65,0.05,
BFO,851494,6150,MSSLOPT,MOTHERSON25OCT95PE,30-OCT-2025,OPTSTK,PE,95,0.05,
BFO,853386,6150,MSSLOPT,MOTHERSON25OCT93.35PE,30-OCT-2025,OPTSTK,PE,93.35,0.05,
BFO,857814,6150,MSSLOPT,MOTHERSON25OCT92.5PE,30-OCT-2025,OPTSTK,PE,92.5,0.05,
BFO,853119,6150,MSSLOPT,MOTHERSON25OCT91.65PE,30-OCT-2025,OPTSTK,PE,91.65,0.05,
BFO,855085,6150,MSSLOPT,MOTHERSON25OCT90PE,30-OCT-2025,OPTSTK,PE,90,0.05,
BFO,855979,6150,MSSLOPT,MOTHERSON25OCT88.35PE,30-OCT-2025,OPTSTK,PE,88.35,0.05,
BFO,857933,6150,MSSLOPT,MOTHERSON25OCT87.5PE,30-OCT-2025,OPTSTK,PE,87.5,0.05,
BFO,857838,6150,MSSLOPT,MOTHERSON25OCT85PE,30-OCT-2025,OPTSTK,PE,85,0.05,
BFO,858198,6150,MSSLOPT,MOTHERSON25OCT82.5PE,30-OCT-2025,OPTSTK,PE,82.5,0.05,
BFO,858772,6150,MSSLOPT,MOTHERSON25OCT80PE,30-OCT-2025,OPTSTK,PE,80,0.05,
